"label","sysrev_id","title","include","matches"
"ref_303",95440572,"Transformational adaptations to climatic hazards: Insights from mangroves-based coastal fisheries dependent communities of Bangladesh",TRUE,"Transformational adaptations to climatic hazards: Insights from mangroves-based coastal fisheries dependent communities of Bangladesh"
"ref_304",95440573,"Trans-Disciplinary Education for Sustainable Marine and Coastal Management: A Case Study in Taiwan",TRUE,"Trans-Disciplinary Education for Sustainable Marine and Coastal Management: A Case Study in Taiwan"
"ref_305",95440574,"Living with the Risks of Cyclone Disasters in the South-Western Coastal Region of Bangladesh",FALSE,"Living with the Risks of Cyclone Disasters in the South-Western Coastal Region of Bangladesh"
"ref_306",95440575,"Mud crab fishery in climate vulnerable coastal Bangladesh: an analysis towards sustainable development",TRUE,"Mud crab fishery in climate vulnerable coastal Bangladesh: an analysis towards sustainable development"
"ref_307",95440576,"Vulnerability assessment of coastal fishing communities for building resilience and adaptation: Evidences from Tamil Nadu, India",FALSE,"Vulnerability assessment of coastal fishing communities for building resilience and adaptation: Evidences from Tamil Nadu, India"
"ref_308",95440577,"Can fishing communities escape marginalisation? Comparing overfishing, environmental pressures and adaptation in Thailand and the Philippines",TRUE,"Can fishing communities escape marginalisation? Comparing overfishing, environmental pressures and adaptation in Thailand and the Philippines"
"ref_309",95440578,"Multinational training programmes in marine environmental science",TRUE,"Multinational training programmes in marine environmental science"
"ref_310",95440579,"Supporting blue economy agenda: fisheries, food security and climate change in the Indian Ocean",TRUE,"Supporting blue economy agenda: fisheries, food security and climate change in the Indian Ocean"
"ref_311",95440580,"Economic and non-economic loss and damage to climate change: evidence from a developing country shrimp farms to cyclone Bulbul",FALSE,"Economic and non-economic loss and damage to climate change: evidence from a developing country shrimp farms to cyclone Bulbul"
"ref_312",95440581,"Understanding gender intersectionality for more robust ocean science",FALSE,"Understanding gender intersectionality for more robust ocean science"
"ref_313",95440582,"Contextualisation of salinisation and adaptation preferences in the coastal areas of Bangladesh: Bringing together farmers' salinity perspectives into place-based policy initiatives",FALSE,"Contextualisation of salinisation and adaptation preferences in the coastal areas of Bangladesh: Bringing together farmers' salinity perspectives into place-based policy initiatives"
"ref_314",95440583,"Fisheries sector under climate change in the coral triangle countries of Pacific Islands: Current status and policy issues",TRUE,"Fisheries sector under climate change in the coral triangle countries of Pacific Islands: Current status and policy issues"
"ref_315",95440584,"Economic behavior of fishers under climate-related uncertainty: Results from field experiments in Mexico and Colombia",TRUE,"Economic behavior of fishers under climate-related uncertainty: Results from field experiments in Mexico and Colombia"
"ref_316",95440585,"The role of fish and fisheries in recovering from natural hazards: Lessons learned from Vanuatu",TRUE,"The role of fish and fisheries in recovering from natural hazards: Lessons learned from Vanuatu"
"ref_317",95440586,"Governance fit for climate change in a Caribbean coastal-marine context",TRUE,"Governance fit for climate change in a Caribbean coastal-marine context"
"ref_318",95440587,"Discriminated perceptions of climatic impacts on coastal farm management practices",TRUE,"Discriminated perceptions of climatic impacts on coastal farm management practices"
"ref_319",95440588,"Persistent fishing amidst depletion, environmental and socio-economic vulnerability in Iloilo Province, the Philippines",TRUE,"Persistent fishing amidst depletion, environmental and socio-economic vulnerability in Iloilo Province, the Philippines"
"ref_320",95440589,"Stronger together: Strategies to protect local sovereignty, ecosystems, and place-based communities from the global fossil fuel trade",FALSE,"Stronger together: Strategies to protect local sovereignty, ecosystems, and place-based communities from the global fossil fuel trade"
"ref_321",95440590,"Managing extreme natural disasters in coastal areas",FALSE,"Managing extreme natural disasters in coastal areas"
"ref_322",95440591,"Ecosystem-based approaches to climate change adaptation: progress and challenges",TRUE,"Ecosystem-based approaches to climate change adaptation: progress and challenges"
"ref_323",95440592,"Evolution of coastal erosion in Palmarin (Senegal)",FALSE,"Evolution of coastal erosion in Palmarin (Senegal)"
"ref_324",95440593,"Actions to Promote and Achieve Climate-Ready Fisheries: Summary of Current Practice",FALSE,"Actions to Promote and Achieve Climate-Ready Fisheries: Summary of Current Practice"
"ref_325",95440594,"Impacts of climate change for coastal fishers and implications for fisheries",FALSE,"Impacts of climate change for coastal fishers and implications for fisheries"
"ref_326",95440595,"Transformation of Fish Corrals in Nha Phu Lagoon, Vietnam: livelihood changes and implications",FALSE,"Transformation of Fish Corrals in Nha Phu Lagoon, Vietnam: livelihood changes and implications"
"ref_327",95440596,"Adapting to Catch Shares: Perspectives of West Coast Groundfish Trawl Participants",FALSE,"Adapting to Catch Shares: Perspectives of West Coast Groundfish Trawl Participants"
"ref_328",95440597,"Sustainable Island Communities and Fishing Villages in South Korea: Challenges, Opportunities and Limitations",FALSE,"Sustainable Island Communities and Fishing Villages in South Korea: Challenges, Opportunities and Limitations"
"ref_329",95440598,"Impact of Climate Change on Coastal Agro-Ecosystems",FALSE,"Impact of Climate Change on Coastal Agro-Ecosystems"
"ref_330",95440599,"Mobilizing for change: Assessing Social adaptive capacity in Micronesian fishing communities",FALSE,"Mobilizing for change: Assessing Social adaptive capacity in Micronesian fishing communities"
"ref_331",95440600,"Inter-local bay alliances in Northern Mindanao, Philippines: Experiences and lessons learned in establishment and organisational sustainability",FALSE,"Inter-local bay alliances in Northern Mindanao, Philippines: Experiences and lessons learned in establishment and organisational sustainability"
"ref_332",95440601,"Adaptive capacity of co-management systems in the face of environmental change: The soft-shell clam fishery and invasive green crabs in Maine",TRUE,"Adaptive capacity of co-management systems in the face of environmental change: The soft-shell clam fishery and invasive green crabs in Maine"
"ref_333",95440602,"Climate change adaptation strategies and shrimp aquaculture: Empirical evidence from the Mekong Delta of Vietnam",TRUE,"Climate change adaptation strategies and shrimp aquaculture: Empirical evidence from the Mekong Delta of Vietnam"
"ref_334",95440603,"Adaptive livelihood strategies among small-scale fishing households to climate change-related stressors in Central Coast Vietnam",TRUE,"Adaptive livelihood strategies among small-scale fishing households to climate change-related stressors in Central Coast Vietnam"
"ref_335",95440604,"Vulnerability of fishery-based livelihoods to the impacts of climate variability and change: insights from coastal Bangladesh",FALSE,"Vulnerability of fishery-based livelihoods to the impacts of climate variability and change: insights from coastal Bangladesh"
"ref_336",95440605,"Natural Disasters and Coastal Agro-ecosystems",FALSE,"Natural Disasters and Coastal Agro-ecosystems"
"ref_337",95440606,"Vulnerability of whiteleg shrimp production to climate change in coastal India: An indicator approach",FALSE,"Vulnerability of whiteleg shrimp production to climate change in coastal India: An indicator approach"
"ref_338",95440607,"International law and institutional responses to climate change and fisheries management in the Indian Ocean",FALSE,"International law and institutional responses to climate change and fisheries management in the Indian Ocean"
"ref_339",95440608,"Is Science Sacred?",FALSE,"Is Science Sacred?"
"ref_340",95440609,"Measuring community resilience against coastal hazards: Case study in Baron Beach, Gunungkidul Regency",FALSE,"Measuring community resilience against coastal hazards: Case study in Baron Beach, Gunungkidul Regency"
"ref_341",95440610,"Regionalism and Changing Regional Order in the Pacific Islands",TRUE,"Regionalism and Changing Regional Order in the Pacific Islands"
"ref_342",95440611,"Adaptive capacity and coping strategies of small-scale coastal fisheries to declining fish catches: Insights from Tanzanian communities",TRUE,"Adaptive capacity and coping strategies of small-scale coastal fisheries to declining fish catches: Insights from Tanzanian communities"
"ref_343",95440612,"Adaptive business arrangements and the creation of social capital: Towards small-scale fisheries resilience in different European geographical areas",FALSE,"Adaptive business arrangements and the creation of social capital: Towards small-scale fisheries resilience in different European geographical areas"
"ref_344",95440613,"Factors linked with adaptation in the Indian marine fishing community",TRUE,"Factors linked with adaptation in the Indian marine fishing community"
"ref_345",95440614,"Examining harmful algal blooms through a disaster risk management lens: A case study of the 2015 US West Coast domoic acid event",TRUE,"Examining harmful algal blooms through a disaster risk management lens: A case study of the 2015 US West Coast domoic acid event"
"ref_346",95440615,"Climate change adaptations of shrimp farmers: a case study from southwest coastal Bangladesh",TRUE,"Climate change adaptations of shrimp farmers: a case study from southwest coastal Bangladesh"
"ref_347",95440616,"Ensuring Sustainable Development in Post-conflict Sri Lanka",FALSE,"Ensuring Sustainable Development in Post-conflict Sri Lanka"
"ref_348",95440617,"Property, power and planning: Attitudes to spatial enclosure in Scottish seas",FALSE,"Property, power and planning: Attitudes to spatial enclosure in Scottish seas"
"ref_349",95440618,"Vulnerability of small island fishery economies to climate and institutional changes",FALSE,"Vulnerability of small island fishery economies to climate and institutional changes"
"ref_350",95440619,"A framework to assess national level vulnerability from the perspective of food security: The case of coral reef fisheries",FALSE,"A framework to assess national level vulnerability from the perspective of food security: The case of coral reef fisheries"
"ref_351",95440620,"Construction of Climate Change-Adapted Seaweed Beds on the Japanese Coast",TRUE,"Construction of Climate Change-Adapted Seaweed Beds on the Japanese Coast"
"ref_352",95440621,"Using Expert Knowledge to Develop a Vulnerability and Adaptation Framework and Methodology for Application in Tropical Island Communities",FALSE,"Using Expert Knowledge to Develop a Vulnerability and Adaptation Framework and Methodology for Application in Tropical Island Communities"
"ref_353",95440622,"Wave of change: Coping with catastrophe",FALSE,"Wave of change: Coping with catastrophe"
"ref_354",95440623,"Singapore's Lost Coast: Land Reclamation, National Development and the Erasure of Human and Ecological Communities, 1822-Present",FALSE,"Singapore's Lost Coast: Land Reclamation, National Development and the Erasure of Human and Ecological Communities, 1822-Present"
"ref_355",95440624,"Eroding Land and Erasing Place: A Qualitative Study of Place Attachment, Risk Perception, and Coastal Land Loss in Southern Louisiana",FALSE,"Eroding Land and Erasing Place: A Qualitative Study of Place Attachment, Risk Perception, and Coastal Land Loss in Southern Louisiana"
"ref_356",95440625,"Climate change and food security in Caribbean small island developing states: challenges and strategies",FALSE,"Climate change and food security in Caribbean small island developing states: challenges and strategies"
"ref_357",95440626,"Economic vulnerability of small-scale coastal households to extreme weather events in Southern India",FALSE,"Economic vulnerability of small-scale coastal households to extreme weather events in Southern India"
"ref_358",95440627,"Challenges in mainstreaming climate change into productive coastal sectors in a Small Island State â€“ The case of Trinidad and Tobago",TRUE,"Challenges in mainstreaming climate change into productive coastal sectors in a Small Island State â€“ The case of Trinidad and Tobago"
"ref_359",95440628,"The process of social adaptation towards climate change among Malaysian fishermen",TRUE,"The process of social adaptation towards climate change among Malaysian fishermen"
"ref_360",95440629,"Fisheries regulatory regimes and resilience to climate change",TRUE,"Fisheries regulatory regimes and resilience to climate change"
"ref_361",95440630,"Causes, Effects, and Remedial Measures of Climate Change in the East Coast of India with Special Reference to the State of Odisha",TRUE,"Causes, Effects, and Remedial Measures of Climate Change in the East Coast of India with Special Reference to the State of Odisha"
"ref_362",95440631,"Modeling alternative mitigation strategies of salinity intrusion on food production by integrating SWOT and TEAM decision models",TRUE,"Modeling alternative mitigation strategies of salinity intrusion on food production by integrating SWOT and TEAM decision models"
"ref_363",95440632,"Is Climate Change Migration an Adjustment to Extreme Weather Events? A Study on the Coastal Areas of Bangladesh",TRUE,"Is Climate Change Migration an Adjustment to Extreme Weather Events? A Study on the Coastal Areas of Bangladesh"
"ref_364",95440633,"Ocean commitments under the Paris Agreement",FALSE,"Ocean commitments under the Paris Agreement"
"ref_365",95440634,"Using integrated coastal management and economics to conserve coastal tourism resources in Sri Lanka",FALSE,"Using integrated coastal management and economics to conserve coastal tourism resources in Sri Lanka"
"ref_366",95440635,"Green market for small people: Markets and opportunities for upgrading in small-scale fisheries in Indonesia",FALSE,"Green market for small people: Markets and opportunities for upgrading in small-scale fisheries in Indonesia"
"ref_367",95440636,"Evolving adaptive governance: challenging assumptions through an examination of fisheries law in Solomon Islands",TRUE,"Evolving adaptive governance: challenging assumptions through an examination of fisheries law in Solomon Islands"
"ref_368",95440637,"Coastal economic regeneration issues: Examples from Scotland",FALSE,"Coastal economic regeneration issues: Examples from Scotland"
"ref_369",95440638,"Climate change and community fisheries in the arctic: A case study from Pangnirtung, Canada",TRUE,"Climate change and community fisheries in the arctic: A case study from Pangnirtung, Canada"
"ref_370",95440639,"Climate change adaptation in aquaculture",FALSE,"Climate change adaptation in aquaculture"
"ref_371",95440640,"The rise in climate change-induced federal fishery disasters in the United States",TRUE,"The rise in climate change-induced federal fishery disasters in the United States"
"ref_372",95440641,"Adaptation strategies followed by the livestock rearers of Coastal Odisha and West Bengal to cope up with climate change",FALSE,"Adaptation strategies followed by the livestock rearers of Coastal Odisha and West Bengal to cope up with climate change"
"ref_373",95440642,"Adaptation and Mitigation of Climate Change on Small islands in the Sitaro Islands Regency of North Sulawesi",TRUE,"Adaptation and Mitigation of Climate Change on Small islands in the Sitaro Islands Regency of North Sulawesi"
"ref_374",95440643,"Ridge to reef to peace and development",FALSE,"Ridge to reef to peace and development"
"ref_375",95440644,"Shore protection measures along Indian Coast - Design to implementation based on two case studies",FALSE,"Shore protection measures along Indian Coast - Design to implementation based on two case studies"
"ref_376",95440645,"Reducing vulnerability to climate change in the Arctic: The case of Nunavut, Canada",TRUE,"Reducing vulnerability to climate change in the Arctic: The case of Nunavut, Canada"
"ref_377",95440646,"Assessing the vulnerability of small-scale fishery communities in the estuarine areas of Central Vietnam in the context of increasing climate risks",FALSE,"Assessing the vulnerability of small-scale fishery communities in the estuarine areas of Central Vietnam in the context of increasing climate risks"
"ref_378",95440647,"Shrimp and coastal adaptation: on the politics of climate justice",TRUE,"Shrimp and coastal adaptation: on the politics of climate justice"
"ref_379",95440648,"Institutional barriers for the implementation of climate change adaptation actions in the Mexican coastal zones",TRUE,"Institutional barriers for the implementation of climate change adaptation actions in the Mexican coastal zones"
"ref_380",95440649,"The impacts of environmental and socio-economic stressors on small scale fisheries and livelihoods of fishers in Ghana",FALSE,"The impacts of environmental and socio-economic stressors on small scale fisheries and livelihoods of fishers in Ghana"
"ref_381",95440650,"Unlocking ecosystem based adaptation opportunities in coastal Bangladesh",TRUE,"Unlocking ecosystem based adaptation opportunities in coastal Bangladesh"
"ref_382",95440651,"Factor influencing fishery-based farmers' perception and their response to climate-induced crisis management.",TRUE,"Factor influencing fishery-based farmers' perception and their response to climate-induced crisis management."
"ref_383",95440652,"Evaluating alternative policies for managing an Alaska pollock fishery with climate change",TRUE,"Evaluating alternative policies for managing an Alaska pollock fishery with climate change"
"ref_384",95440653,"Adapting Fisheries and Their Management To Climate Change: A Review of Concepts, Tools, Frameworks, and Current Progress Toward Implementation",FALSE,"Adapting Fisheries and Their Management To Climate Change: A Review of Concepts, Tools, Frameworks, and Current Progress Toward Implementation"
"ref_385",95440654,"Resilience to Climate Change in Industrial Shrimping in Bangladesh: Assessing the Comparative Role of the Stakeholders",TRUE,"Resilience to Climate Change in Industrial Shrimping in Bangladesh: Assessing the Comparative Role of the Stakeholders"
"ref_386",95440655,"Innovative Aquaculture for the Poor to Adjust to Environmental Change in Coastal Bangladesh? Barriers and Options for Progress",TRUE,"Innovative Aquaculture for the Poor to Adjust to Environmental Change in Coastal Bangladesh? Barriers and Options for Progress"
"ref_387",95440656,"Differential livelihood adaptation to social-ecological change in coastal Bangladesh",TRUE,"Differential livelihood adaptation to social-ecological change in coastal Bangladesh"
"ref_389",95440658,"The role of women in community resilience to climate change: A case study of an Indigenous Fijian community",TRUE,"The role of women in community resilience to climate change: A case study of an Indigenous Fijian community"
"ref_390",95440659,"Cyclone-Induced Disaster Loss Reduction by Social Media: A Case Study on Cyclone Amphan in Koyra Upazila, Khulna District, Bangladesh",TRUE,"Cyclone-Induced Disaster Loss Reduction by Social Media: A Case Study on Cyclone Amphan in Koyra Upazila, Khulna District, Bangladesh"
"ref_391",95440660,"Social capital reduces vulnerability in rural coastal communities of Solomon Islands",FALSE,"Social capital reduces vulnerability in rural coastal communities of Solomon Islands"
"ref_392",95440661,"Community-level analysis of correlated fish production in fisheries and aquaculture: The case of Japan",TRUE,"Community-level analysis of correlated fish production in fisheries and aquaculture: The case of Japan"
"ref_393",95440662,"Impacts of the petroleum industry on the livelihoods of fisherfolk in Ghana: A case study of the Western Region",FALSE,"Impacts of the petroleum industry on the livelihoods of fisherfolk in Ghana: A case study of the Western Region"
"ref_394",95440663,"Exploring stakeholder perceptions of marine management in Bermuda",FALSE,"Exploring stakeholder perceptions of marine management in Bermuda"
"ref_395",95440664,"The Implications of Local Perceptions, Knowledge, and Adaptive Strategies for Adaptation Planning in Coastal Communities of Zanzibar",TRUE,"The Implications of Local Perceptions, Knowledge, and Adaptive Strategies for Adaptation Planning in Coastal Communities of Zanzibar"
"ref_396",95440665,"Factors Affecting Small-Scale Fishers Adaptation toward the Impacts of Climate Change: Reflections from South Eastern Bangladeshi Fishers",TRUE,"Factors Affecting Small-Scale Fishers Adaptation toward the Impacts of Climate Change: Reflections from South Eastern Bangladeshi Fishers"
"ref_397",95440666,"Catalyzing sustainable fisheries management through behavior change interventions",FALSE,"Catalyzing sustainable fisheries management through behavior change interventions"
"ref_398",95440667,"Monitoring Coastal Changes and Assessing Protection Structures at the Damietta Promontory, Nile Delta, Egypt, to Secure Sustainability in the Context of Climate Changes",FALSE,"Monitoring Coastal Changes and Assessing Protection Structures at the Damietta Promontory, Nile Delta, Egypt, to Secure Sustainability in the Context of Climate Changes"
"ref_399",95440668,"Socialâ€“ecological timelines to explore human adaptation to coastal change",TRUE,"Socialâ€“ecological timelines to explore human adaptation to coastal change"
"ref_400",95440669,"The evolution of aquatic agricultural systems in Southwest Bangladesh in response to salinity and other drivers of change",TRUE,"The evolution of aquatic agricultural systems in Southwest Bangladesh in response to salinity and other drivers of change"
"ref_401",95440670,"Harvest control rules used in US federal fisheries management and implications for climate resilience",TRUE,"Harvest control rules used in US federal fisheries management and implications for climate resilience"
"ref_402",95440671,"Vulnerability drivers for small pelagics and milkfish aquaculture value chain determined through online participatory approach",FALSE,"Vulnerability drivers for small pelagics and milkfish aquaculture value chain determined through online participatory approach"
"ref_403",95440672,"Coastal people and mangroves ecosystem resources vis-a-vis management strategies in Indian Sundarban",FALSE,"Coastal people and mangroves ecosystem resources vis-a-vis management strategies in Indian Sundarban"
"ref_404",95440673,"Communicating marine climate change impacts in the Caribbean and Pacific regions",TRUE,"Communicating marine climate change impacts in the Caribbean and Pacific regions"
"ref_405",95440674,"Incorporating fishers' evaluation of adaptive capacity in policy making in Thailand",FALSE,"Incorporating fishers' evaluation of adaptive capacity in policy making in Thailand"
"ref_406",95440675,"University Experiences of Marine Science Research and Outreach Beyond the Classroom",FALSE,"University Experiences of Marine Science Research and Outreach Beyond the Classroom"
"ref_407",95440676,"Community-based adaptation to climate change in villages of Western Province, Solomon Islands",TRUE,"Community-based adaptation to climate change in villages of Western Province, Solomon Islands"
"ref_408",95440677,"Coastal zone development in the Republic of Korea",FALSE,"Coastal zone development in the Republic of Korea"
"ref_409",95440678,"Adaptation pathways to cope with salinization in south-west coastal region of Bangladesh",TRUE,"Adaptation pathways to cope with salinization in south-west coastal region of Bangladesh"
"ref_410",95440679,"Tracing innovation pathways behind fisheries co-management in Vanuatu",FALSE,"Tracing innovation pathways behind fisheries co-management in Vanuatu"
"ref_411",95440680,"Resilience of coastal agricultural systems in Bangladesh: Assessment for agroecosystem stewardship strategies",FALSE,"Resilience of coastal agricultural systems in Bangladesh: Assessment for agroecosystem stewardship strategies"
"ref_412",95440681,"Adapting to change in inland fisheries: analysis from Lake Tanganyika, East Africa",FALSE,"Adapting to change in inland fisheries: analysis from Lake Tanganyika, East Africa"
"ref_413",95440682,"Impacts of the training of mud crab farmers: An adaptation strategy to cope with salinity intrusion in Bangladesh",TRUE,"Impacts of the training of mud crab farmers: An adaptation strategy to cope with salinity intrusion in Bangladesh"
"ref_414",95440683,"Perceptions and local adaptation strategies to climate change of marine capture fishermen in Bengkulu Province, Indonesia",TRUE,"Perceptions and local adaptation strategies to climate change of marine capture fishermen in Bengkulu Province, Indonesia"
"ref_415",95440684,"Exploring community-based marine aquaculture as a coastal resource management opportunity in Nova Scotia, Canada",FALSE,"Exploring community-based marine aquaculture as a coastal resource management opportunity in Nova Scotia, Canada"
"ref_416",95440685,"Living under the State and Storms: The History of Blood Cockle Aquaculture in Bandon Bay, Thailand",TRUE,"Living under the State and Storms: The History of Blood Cockle Aquaculture in Bandon Bay, Thailand"
"ref_417",95440686,"Rethinking marine resource governance for the United Nations Sustainable Development Goals",FALSE,"Rethinking marine resource governance for the United Nations Sustainable Development Goals"
"ref_418",95440687,"Potential adaptation strategies for climate change impact among flood-prone fish farmers in climate hotspot Uganda",FALSE,"Potential adaptation strategies for climate change impact among flood-prone fish farmers in climate hotspot Uganda"
"ref_419",95440688,"Adaptation in Fisheries and Municipalities: Three Communities in Northern Norway",TRUE,"Adaptation in Fisheries and Municipalities: Three Communities in Northern Norway"
"ref_420",95440689,"Climate Change and Fisheries Regulation: What We Should Consider for the Future?",FALSE,"Climate Change and Fisheries Regulation: What We Should Consider for the Future?"
"ref_421",95440690,"Capacities in Facing Natural Hazards: A Small Island Perspective",FALSE,"Capacities in Facing Natural Hazards: A Small Island Perspective"
"ref_422",95440691,"Perceived Vulnerability and Climate Change Impacts on Small-Scale Fisheries in Davao Gulf, Philippines",TRUE,"Perceived Vulnerability and Climate Change Impacts on Small-Scale Fisheries in Davao Gulf, Philippines"
"ref_423",95440692,"Making the transition to co-management governance arrangements in Hawai'i: A framework for understanding transaction and transformation costs",FALSE,"Making the transition to co-management governance arrangements in Hawai'i: A framework for understanding transaction and transformation costs"
"ref_424",95440693,"Storm risk and marine fisheries: a global assessment",FALSE,"Storm risk and marine fisheries: a global assessment"
"ref_425",95440694,"Philippine Alliance of Fisherfolk: Ecohealth Practitioners for Livelihood and Food Security",FALSE,"Philippine Alliance of Fisherfolk: Ecohealth Practitioners for Livelihood and Food Security"
"ref_426",95440695,"An impact and adaptation assessment of changing coastal fishing grounds and fishery industry under global change",TRUE,"An impact and adaptation assessment of changing coastal fishing grounds and fishery industry under global change"
"ref_427",95440696,"The implications of global climate change for fisheries management in the Caribbean",FALSE,"The implications of global climate change for fisheries management in the Caribbean"
"ref_428",95440697,"Global change and coastal threats: The Indonesian case. An attempt in multi-level social-ecological research",FALSE,"Global change and coastal threats: The Indonesian case. An attempt in multi-level social-ecological research"
"ref_429",95440698,"Foresighting future climate change impacts on fisheries and aquaculture in vietnam",FALSE,"Foresighting future climate change impacts on fisheries and aquaculture in vietnam"
"ref_430",95440699,"Integrated Ocean Management as a Strategy to Meet Rapid Climate Change: The Norwegian Case",TRUE,"Integrated Ocean Management as a Strategy to Meet Rapid Climate Change: The Norwegian Case"
"ref_431",95440700,"Municipal policy priorities in three coastal communities in the Northeastern United States recognize effects of global climate change",TRUE,"Municipal policy priorities in three coastal communities in the Northeastern United States recognize effects of global climate change"
"ref_432",95440701,"Artisanal, shell-based handicraft in Papua New Guinea: Challenges and opportunities for livelihoods development",FALSE,"Artisanal, shell-based handicraft in Papua New Guinea: Challenges and opportunities for livelihoods development"
"ref_433",95440702,"Coastal adaptation to Sea Level Rise: An overview of Egypt's efforts",TRUE,"Coastal adaptation to Sea Level Rise: An overview of Egypt's efforts"
"ref_434",95440703,"Does adaptation to climate change promote household food security? Insights from Indonesian fishermen",TRUE,"Does adaptation to climate change promote household food security? Insights from Indonesian fishermen"
"ref_435",95440704,"Analyzsng the variation in farmers' perceptions of climate change impacts on crop production and adaptation measures across the Ganges' Tidal Floodplain in Bangladesh",FALSE,"Analyzsng the variation in farmers' perceptions of climate change impacts on crop production and adaptation measures across the Ganges' Tidal Floodplain in Bangladesh"
"ref_436",95440705,"Resource dependency and development options in coastal Southeast Asia",FALSE,"Resource dependency and development options in coastal Southeast Asia"
"ref_437",95440706,"Can Export-Oriented Aquaculture in Developing Countries be Sustainable and Promote Sustainable Development? The Shrimp Case",FALSE,"Can Export-Oriented Aquaculture in Developing Countries be Sustainable and Promote Sustainable Development? The Shrimp Case"
"ref_438",95440707,"Mirror-mirror on the wall, what climate change adaptation strategies are practiced by the Asian's fishermen of all?",FALSE,"Mirror-mirror on the wall, what climate change adaptation strategies are practiced by the Asian's fishermen of all?"
"ref_439",95440708,"Fisher's Decisions to Adopt Adaptation Strategies and Expectations for Their Children to Pursue the Same Profession in Chumphon Province, Thailand",TRUE,"Fisher's Decisions to Adopt Adaptation Strategies and Expectations for Their Children to Pursue the Same Profession in Chumphon Province, Thailand"
"ref_440",95440709,"Climate Change in Fisheries and Aquaculture: Analysis of the Impact Caused by Idai and Kenneth Cyclones in Mozambique",FALSE,"Climate Change in Fisheries and Aquaculture: Analysis of the Impact Caused by Idai and Kenneth Cyclones in Mozambique"
"ref_441",95440710,"Artisan fishers' perception of climate change and disasters in coastal Bangladesh",TRUE,"Artisan fishers' perception of climate change and disasters in coastal Bangladesh"
"ref_442",95440711,"Climate adaptation law and policy in the United States",TRUE,"Climate adaptation law and policy in the United States"
"ref_443",95440712,"Optimum Fisheries Management under Climate Variability: Evidence from Artisanal Marine Fishing in Ghana",FALSE,"Optimum Fisheries Management under Climate Variability: Evidence from Artisanal Marine Fishing in Ghana"
"ref_444",95440713,"Indian Ocean maritime security: Energy, environmental and climate challenges",FALSE,"Indian Ocean maritime security: Energy, environmental and climate challenges"
"ref_445",95440714,"Implementing the Port State Measures Agreement to combat illegal, unreported and unregulated fishing in the Caribbean",FALSE,"Implementing the Port State Measures Agreement to combat illegal, unreported and unregulated fishing in the Caribbean"
"ref_446",95440715,"Learning from disaster: community-based marine protected areas in Fiji",TRUE,"Learning from disaster: community-based marine protected areas in Fiji"
"ref_447",95440716,"Social connectivity and adaptive capacity strategies in large-scale fisheries",TRUE,"Social connectivity and adaptive capacity strategies in large-scale fisheries"
"ref_448",95440717,"The complex relationship between asset wealth, adaptation, and diversification in tropical fisheries",TRUE,"The complex relationship between asset wealth, adaptation, and diversification in tropical fisheries"
"ref_449",95440718,"Climate change and coastal aquaculture farmers' risk perceptions: experiences from Bangladesh and Denmark",FALSE,"Climate change and coastal aquaculture farmers' risk perceptions: experiences from Bangladesh and Denmark"
"ref_450",95440719,"Vulnerability of Coastal Fisher Households to Climate Change: A Case Study from Gujarat, India",FALSE,"Vulnerability of Coastal Fisher Households to Climate Change: A Case Study from Gujarat, India"
"ref_451",95440720,"Coastal shrimp farming in Thailand: Searching for Sustainability",FALSE,"Coastal shrimp farming in Thailand: Searching for Sustainability"
